CODE	DT	CL
600273	2009-01-08 00:00:00	20.94
600307	2009-01-08 00:00:00	38.83
600324	2009-01-08 00:00:00	50.74
600348	2009-01-08 00:00:00	22.6
600353	2009-01-08 00:00:00	16.49
600362	2009-01-08 00:00:00	20.43
600412	2009-01-08 00:00:00	39.32
600440	2009-01-08 00:00:00	1.86
600452	2009-01-08 00:00:00	27.75
600526	2009-01-08 00:00:00	33.27
600581	2009-01-08 00:00:00	46.89
600594	2009-01-08 00:00:00	43.96
600624	2009-01-08 00:00:00	30.96
600642	2009-01-08 00:00:00	247.98
600656	2009-01-08 00:00:00	43.71
600660	2009-01-08 00:00:00	21.43
600668	2009-01-08 00:00:00	30.56
600677	2009-01-08 00:00:00	15.37
600692	2009-01-08 00:00:00	30.02
600703	2009-01-08 00:00:00	31.11
600706	2009-01-08 00:00:00	32.81
600710	2009-01-08 00:00:00	27.7
600719	2009-01-08 00:00:00	35.84
600915	2009-01-08 00:00:00	12.38
600918	2009-01-08 00:00:00	104.18
600986	2009-01-08 00:00:00	38.89
600992	2009-01-08 00:00:00	33.79
700028	2009-01-08 00:00:00	22.31
700051	2009-01-08 00:00:00	13.48
700056	2009-01-08 00:00:00	105.25
700071	2009-01-08 00:00:00	15.15
700073	2009-01-08 00:00:00	105.7
700110	2009-01-08 00:00:00	55.46
700129	2009-01-08 00:00:00	30.11
700162	2009-01-08 00:00:00	33.19
700182	2009-01-08 00:00:00	20.02
700200	2009-01-08 00:00:00	35.57
700231	2009-01-08 00:00:00	10.3
700304	2009-01-08 00:00:00	19.71
700314	2009-01-08 00:00:00	120.37
700348	2009-01-08 00:00:00	43.9
700361	2009-01-08 00:00:00	10.44
700365	2009-01-08 00:00:00	8.07
700392	2009-01-08 00:00:00	32.23
700450	2009-01-08 00:00:00	21.58
700456	2009-01-08 00:00:00	76.58
700554	2009-01-08 00:00:00	8.9
700561	2009-01-08 00:00:00	34.62
700584	2009-01-08 00:00:00	16.91
700601	2009-01-08 00:00:00	3.88
700760	2009-01-08 00:00:00	75.37
700778	2009-01-08 00:00:00	43.79
700791	2009-01-08 00:00:00	42.08
700807	2009-01-08 00:00:00	5.85
700834	2009-01-08 00:00:00	49.12
700862	2009-01-08 00:00:00	108.36
700909	2009-01-08 00:00:00	15.5
700964	2009-01-08 00:00:00	32.77
701003	2009-01-08 00:00:00	253.99
701063	2009-01-08 00:00:00	35.68
701081	2009-01-08 00:00:00	74.35
701088	2009-01-08 00:00:00	171.13
701093	2009-01-08 00:00:00	41.36
701112	2009-01-08 00:00:00	43.38
701165	2009-01-08 00:00:00	29.81
701185	2009-01-08 00:00:00	20.28
701187	2009-01-08 00:00:00	1.95
701265	2009-01-08 00:00:00	21.45
701278	2009-01-08 00:00:00	36.93
701314	2009-01-08 00:00:00	31.5
701347	2009-01-08 00:00:00	17.22
701358	2009-01-08 00:00:00	7.0
701366	2009-01-08 00:00:00	13.24
701494	2009-01-08 00:00:00	12.28
701515	2009-01-08 00:00:00	32.66
701518	2009-01-08 00:00:00	21.64
701549	2009-01-08 00:00:00	12.74
701563	2009-01-08 00:00:00	57.34
701604	2009-01-08 00:00:00	30.74
701623	2009-01-08 00:00:00	27.61
701626	2009-01-08 00:00:00	9.58
701660	2009-01-08 00:00:00	50.71
701687	2009-01-08 00:00:00	44.6
701721	2009-01-08 00:00:00	80.91
701730	2009-01-08 00:00:00	1.76
701766	2009-01-08 00:00:00	29.09
701776	2009-01-08 00:00:00	24.34
701778	2009-01-08 00:00:00	162.79
701780	2009-01-08 00:00:00	42.38
701784	2009-01-08 00:00:00	77.07
701792	2009-01-08 00:00:00	45.09
701801	2009-01-08 00:00:00	8.53
701818	2009-01-08 00:00:00	26.82
701876	2009-01-08 00:00:00	19.33
701903	2009-01-08 00:00:00	79.84
701910	2009-01-08 00:00:00	16.82
701922	2009-01-08 00:00:00	24.45
701937	2009-01-08 00:00:00	149.07
701946	2009-01-08 00:00:00	40.04
701955	2009-01-08 00:00:00	41.4
710036	2009-01-08 00:00:00	111.51
710069	2009-01-08 00:00:00	27.3
710070	2009-01-08 00:00:00	65.66
710128	2009-01-08 00:00:00	112.47
710166	2009-01-08 00:00:00	300.67
710212	2009-01-08 00:00:00	24.83
710251	2009-01-08 00:00:00	19.08
710260	2009-01-08 00:00:00	6.22
710283	2009-01-08 00:00:00	30.4
710300	2009-01-08 00:00:00	51.76
710355	2009-01-08 00:00:00	151.86
710409	2009-01-08 00:00:00	17.82
710424	2009-01-08 00:00:00	49.48
710431	2009-01-08 00:00:00	16.66
710449	2009-01-08 00:00:00	79.68
730466	2009-01-08 00:00:00	3.14
730488	2009-01-08 00:00:00	61.69
730515	2009-01-08 00:00:00	60.22
730572	2009-01-08 00:00:00	20.71
730623	2009-01-08 00:00:00	30.92
730627	2009-01-08 00:00:00	42.0
730650	2009-01-08 00:00:00	169.98
730655	2009-01-08 00:00:00	44.77
730659	2009-01-08 00:00:00	16.47
730664	2009-01-08 00:00:00	170.96
730668	2009-01-08 00:00:00	59.0
730690	2009-01-08 00:00:00	38.84
730727	2009-01-08 00:00:00	17.79
730734	2009-01-08 00:00:00	46.76
730774	2009-01-08 00:00:00	136.92
730796	2009-01-08 00:00:00	63.12
730827	2009-01-08 00:00:00	38.98
730862	2009-01-08 00:00:00	13.43
730898	2009-01-08 00:00:00	82.01
730913	2009-01-08 00:00:00	46.05
730946	2009-01-08 00:00:00	23.74
730956	2009-01-08 00:00:00	49.99
730987	2009-01-08 00:00:00	11.95
735010	2009-01-08 00:00:00	39.17
735026	2009-01-08 00:00:00	5.97
735032	2009-01-08 00:00:00	31.37
735088	2009-01-08 00:00:00	52.81
735105	2009-01-08 00:00:00	87.22
735182	2009-01-08 00:00:00	23.82
735190	2009-01-08 00:00:00	11.52
735202	2009-01-08 00:00:00	2.88
735216	2009-01-08 00:00:00	38.15
735261	2009-01-08 00:00:00	17.03
735296	2009-01-08 00:00:00	4.84
735314	2009-01-08 00:00:00	29.17
735321	2009-01-08 00:00:00	8.25
735370	2009-01-08 00:00:00	31.84
735426	2009-01-08 00:00:00	62.19
735473	2009-01-08 00:00:00	15.02
735480	2009-01-08 00:00:00	15.59
735498	2009-01-08 00:00:00	54.48
735521	2009-01-08 00:00:00	36.65
735524	2009-01-08 00:00:00	177.38
735540	2009-01-08 00:00:00	36.87
735571	2009-01-08 00:00:00	16.76
735574	2009-01-08 00:00:00	21.09
735588	2009-01-08 00:00:00	6.31
735604	2009-01-08 00:00:00	51.87
735647	2009-01-08 00:00:00	0.93
735671	2009-01-08 00:00:00	42.21
735680	2009-01-08 00:00:00	23.04
735700	2009-01-08 00:00:00	12.94
735720	2009-01-08 00:00:00	5.58
735725	2009-01-08 00:00:00	57.14
735727	2009-01-08 00:00:00	50.51
735739	2009-01-08 00:00:00	52.92
735775	2009-01-08 00:00:00	30.5
735796	2009-01-08 00:00:00	34.98
735800	2009-01-08 00:00:00	14.75
735830	2009-01-08 00:00:00	50.77
735857	2009-01-08 00:00:00	22.02
735859	2009-01-08 00:00:00	28.4
735872	2009-01-08 00:00:00	46.3
735878	2009-01-08 00:00:00	40.34
735952	2009-01-08 00:00:00	141.54
737053	2009-01-08 00:00:00	20.09
737097	2009-01-08 00:00:00	88.98
737113	2009-01-08 00:00:00	246.04
737127	2009-01-08 00:00:00	20.1
737168	2009-01-08 00:00:00	21.23
737190	2009-01-08 00:00:00	39.69
737213	2009-01-08 00:00:00	7.01
737214	2009-01-08 00:00:00	27.36
737258	2009-01-08 00:00:00	15.59
737310	2009-01-08 00:00:00	12.6
737313	2009-01-08 00:00:00	103.9
737410	2009-01-08 00:00:00	39.47
737427	2009-01-08 00:00:00	12.91
737428	2009-01-08 00:00:00	41.71
737432	2009-01-08 00:00:00	13.56
737473	2009-01-08 00:00:00	35.71
737502	2009-01-08 00:00:00	29.97
737521	2009-01-08 00:00:00	35.48
737527	2009-01-08 00:00:00	31.91
737622	2009-01-08 00:00:00	172.16
737627	2009-01-08 00:00:00	236.65
737631	2009-01-08 00:00:00	30.24
737647	2009-01-08 00:00:00	63.7
737672	2009-01-08 00:00:00	11.72
737699	2009-01-08 00:00:00	5.11
737718	2009-01-08 00:00:00	119.28
737722	2009-01-08 00:00:00	159.13
737738	2009-01-08 00:00:00	33.27
737750	2009-01-08 00:00:00	41.57
737751	2009-01-08 00:00:00	5.29
737757	2009-01-08 00:00:00	22.19
737763	2009-01-08 00:00:00	135.93
737775	2009-01-08 00:00:00	7.23
737819	2009-01-08 00:00:00	242.01
737825	2009-01-08 00:00:00	31.77
737833	2009-01-08 00:00:00	3.53
737851	2009-01-08 00:00:00	2.09
737870	2009-01-08 00:00:00	18.48
737924	2009-01-08 00:00:00	42.89
100250	2009-01-09 00:00:00	19.53
100271	2009-01-09 00:00:00	167.54
100282	2009-01-09 00:00:00	251.31
100293	2009-01-09 00:00:00	7.48
100298	2009-01-09 00:00:00	21.54
100330	2009-01-09 00:00:00	95.03
100378	2009-01-09 00:00:00	103.43
100405	2009-01-09 00:00:00	45.63
100413	2009-01-09 00:00:00	41.49
100434	2009-01-09 00:00:00	47.94
100436	2009-01-09 00:00:00	262.12
100466	2009-01-09 00:00:00	42.88
100501	2009-01-09 00:00:00	38.74
100517	2009-01-09 00:00:00	205.85
100554	2009-01-09 00:00:00	219.27
100574	2009-01-09 00:00:00	130.21
100595	2009-01-09 00:00:00	1.14
100606	2009-01-09 00:00:00	44.44
100660	2009-01-09 00:00:00	35.22
100679	2009-01-09 00:00:00	27.32
100696	2009-01-09 00:00:00	49.96
100713	2009-01-09 00:00:00	37.13
100737	2009-01-09 00:00:00	19.79
100775	2009-01-09 00:00:00	27.02
100801	2009-01-09 00:00:00	7.01
100850	2009-01-09 00:00:00	22.48
100896	2009-01-09 00:00:00	22.76
100934	2009-01-09 00:00:00	31.65
100935	2009-01-09 00:00:00	21.06
100936	2009-01-09 00:00:00	20.75
100948	2009-01-09 00:00:00	6.58
100954	2009-01-09 00:00:00	57.37
100979	2009-01-09 00:00:00	37.24
110023	2009-01-09 00:00:00	13.31
110043	2009-01-09 00:00:00	54.48
110063	2009-01-09 00:00:00	40.95
110104	2009-01-09 00:00:00	115.08
110116	2009-01-09 00:00:00	28.89
110122	2009-01-09 00:00:00	41.97
110128	2009-01-09 00:00:00	73.54
110162	2009-01-09 00:00:00	26.29
110187	2009-01-09 00:00:00	32.58
110330	2009-01-09 00:00:00	1.95
110334	2009-01-09 00:00:00	18.74
110350	2009-01-09 00:00:00	28.35
110375	2009-01-09 00:00:00	22.19
110479	2009-01-09 00:00:00	29.87
110501	2009-01-09 00:00:00	11.03
110536	2009-01-09 00:00:00	226.48
110538	2009-01-09 00:00:00	40.93
110604	2009-01-09 00:00:00	34.74
110651	2009-01-09 00:00:00	3.29
110675	2009-01-09 00:00:00	21.83
110724	2009-01-09 00:00:00	4.25
110820	2009-01-09 00:00:00	25.99
110838	2009-01-09 00:00:00	90.96
110841	2009-01-09 00:00:00	30.18
110896	2009-01-09 00:00:00	4.41
110914	2009-01-09 00:00:00	20.37
110921	2009-01-09 00:00:00	45.19
110987	2009-01-09 00:00:00	14.68
110992	2009-01-09 00:00:00	28.05
120019	2009-01-09 00:00:00	2.25
120029	2009-01-09 00:00:00	34.66
120059	2009-01-09 00:00:00	54.0
120089	2009-01-09 00:00:00	54.66
120123	2009-01-09 00:00:00	12.98
120136	2009-01-09 00:00:00	45.36
120141	2009-01-09 00:00:00	34.49
120170	2009-01-09 00:00:00	181.59
120243	2009-01-09 00:00:00	15.32
120319	2009-01-09 00:00:00	1.57
120343	2009-01-09 00:00:00	20.49
120344	2009-01-09 00:00:00	259.76
120355	2009-01-09 00:00:00	25.53
120414	2009-01-09 00:00:00	202.74
120439	2009-01-09 00:00:00	201.68
120484	2009-01-09 00:00:00	7.71
120528	2009-01-09 00:00:00	52.02
120533	2009-01-09 00:00:00	271.8
120584	2009-01-09 00:00:00	25.56
120607	2009-01-09 00:00:00	45.79
120626	2009-01-09 00:00:00	28.22
120630	2009-01-09 00:00:00	27.73
120642	2009-01-09 00:00:00	22.11
120657	2009-01-09 00:00:00	39.76
120661	2009-01-09 00:00:00	42.47
120696	2009-01-09 00:00:00	29.45
120707	2009-01-09 00:00:00	36.42
120729	2009-01-09 00:00:00	44.54
120750	2009-01-09 00:00:00	19.28
120753	2009-01-09 00:00:00	28.01
120777	2009-01-09 00:00:00	15.85
120822	2009-01-09 00:00:00	34.06
120850	2009-01-09 00:00:00	6.27
120906	2009-01-09 00:00:00	52.39
120917	2009-01-09 00:00:00	16.02
120961	2009-01-09 00:00:00	40.61
120971	2009-01-09 00:00:00	59.44
129021	2009-01-09 00:00:00	215.88
129025	2009-01-09 00:00:00	16.2
129030	2009-01-09 00:00:00	15.76
129040	2009-01-09 00:00:00	71.76
129065	2009-01-09 00:00:00	14.77
310564	2009-01-09 00:00:00	273.03
310567	2009-01-09 00:00:00	33.22
310593	2009-01-09 00:00:00	32.24
310613	2009-01-09 00:00:00	32.69
310636	2009-01-09 00:00:00	14.41
310660	2009-01-09 00:00:00	34.6
310674	2009-01-09 00:00:00	38.56
310759	2009-01-09 00:00:00	11.71
310774	2009-01-09 00:00:00	39.19
310806	2009-01-09 00:00:00	13.36
310871	2009-01-09 00:00:00	57.2
310906	2009-01-09 00:00:00	39.93
310910	2009-01-09 00:00:00	46.79
500013	2009-01-09 00:00:00	20.83
500052	2009-01-09 00:00:00	294.42
500089	2009-01-09 00:00:00	5.67
500105	2009-01-09 00:00:00	17.96
500106	2009-01-09 00:00:00	40.33
500120	2009-01-09 00:00:00	34.15
500161	2009-01-09 00:00:00	56.59
500193	2009-01-09 00:00:00	126.91
500224	2009-01-09 00:00:00	1.06
500234	2009-01-09 00:00:00	30.49
500266	2009-01-09 00:00:00	95.12
500283	2009-01-09 00:00:00	4.35
500290	2009-01-09 00:00:00	2.47
500357	2009-01-09 00:00:00	102.91
500364	2009-01-09 00:00:00	11.86
500453	2009-01-09 00:00:00	22.18
500511	2009-01-09 00:00:00	15.93
500542	2009-01-09 00:00:00	14.32
500587	2009-01-09 00:00:00	10.26
500589	2009-01-09 00:00:00	47.7
500632	2009-01-09 00:00:00	10.86
500679	2009-01-09 00:00:00	163.07
500680	2009-01-09 00:00:00	40.98
500701	2009-01-09 00:00:00	41.94
500735	2009-01-09 00:00:00	30.25
500749	2009-01-09 00:00:00	32.25
500753	2009-01-09 00:00:00	36.72
500787	2009-01-09 00:00:00	21.76
500794	2009-01-09 00:00:00	8.98
500805	2009-01-09 00:00:00	37.14
500823	2009-01-09 00:00:00	28.16
500835	2009-01-09 00:00:00	23.07
500845	2009-01-09 00:00:00	30.74
500861	2009-01-09 00:00:00	41.61
500898	2009-01-09 00:00:00	187.7
500933	2009-01-09 00:00:00	8.11
500950	2009-01-09 00:00:00	52.86
500954	2009-01-09 00:00:00	36.67
500989	2009-01-09 00:00:00	81.26
550129	2009-01-09 00:00:00	137.78
550131	2009-01-09 00:00:00	214.9
550146	2009-01-09 00:00:00	17.62
550147	2009-01-09 00:00:00	7.89
550152	2009-01-09 00:00:00	155.36
550166	2009-01-09 00:00:00	2.55
550173	2009-01-09 00:00:00	19.99
550274	2009-01-09 00:00:00	8.21
550313	2009-01-09 00:00:00	256.07
550363	2009-01-09 00:00:00	40.68
550421	2009-01-09 00:00:00	30.23
550435	2009-01-09 00:00:00	33.88
550446	2009-01-09 00:00:00	12.46
550454	2009-01-09 00:00:00	81.07
550482	2009-01-09 00:00:00	213.51
550610	2009-01-09 00:00:00	6.3
550612	2009-01-09 00:00:00	31.77
550622	2009-01-09 00:00:00	45.73
550652	2009-01-09 00:00:00	16.04
550672	2009-01-09 00:00:00	173.47
550674	2009-01-09 00:00:00	13.46
550675	2009-01-09 00:00:00	21.45
550709	2009-01-09 00:00:00	39.25
550714	2009-01-09 00:00:00	22.75
550766	2009-01-09 00:00:00	14.8
550771	2009-01-09 00:00:00	15.75
550794	2009-01-09 00:00:00	11.63
550823	2009-01-09 00:00:00	18.62
550955	2009-01-09 00:00:00	176.86
550956	2009-01-09 00:00:00	46.6
550962	2009-01-09 00:00:00	50.34
550967	2009-01-09 00:00:00	45.03
550978	2009-01-09 00:00:00	14.34
550990	2009-01-09 00:00:00	42.01
550992	2009-01-09 00:00:00	188.17
600001	2009-01-09 00:00:00	1.44
600039	2009-01-09 00:00:00	28.21
600045	2009-01-09 00:00:00	31.72
600066	2009-01-09 00:00:00	43.38
600076	2009-01-09 00:00:00	25.54
600092	2009-01-09 00:00:00	14.55
600099	2009-01-09 00:00:00	42.42
600123	2009-01-09 00:00:00	33.79
600149	2009-01-09 00:00:00	18.53
600198	2009-01-09 00:00:00	42.99
600234	2009-01-09 00:00:00	29.14
600239	2009-01-09 00:00:00	23.59
600251	2009-01-09 00:00:00	39.26
600273	2009-01-09 00:00:00	19.42
600307	2009-01-09 00:00:00	40.11
600324	2009-01-09 00:00:00	55.54
600348	2009-01-09 00:00:00	24.33
710283	2009-01-09 00:00:00	29.79
710300	2009-01-09 00:00:00	47.01
710355	2009-01-09 00:00:00	157.24
710409	2009-01-09 00:00:00	17.12
710424	2009-01-09 00:00:00	45.52
710431	2009-01-09 00:00:00	16.22
710449	2009-01-09 00:00:00	87.14
710463	2009-01-09 00:00:00	14.48
710495	2009-01-09 00:00:00	42.66
710519	2009-01-09 00:00:00	13.55
710543	2009-01-09 00:00:00	161.03
710559	2009-01-09 00:00:00	103.56
710579	2009-01-09 00:00:00	8.33
710642	2009-01-09 00:00:00	132.26
710671	2009-01-09 00:00:00	43.32
710709	2009-01-09 00:00:00	11.51
710745	2009-01-09 00:00:00	221.22
710753	2009-01-09 00:00:00	19.58
710786	2009-01-09 00:00:00	39.21
710787	2009-01-09 00:00:00	14.64
710796	2009-01-09 00:00:00	50.38
710799	2009-01-09 00:00:00	50.13
710825	2009-01-09 00:00:00	21.76
710838	2009-01-09 00:00:00	16.77
710841	2009-01-09 00:00:00	3.14
710859	2009-01-09 00:00:00	5.11
710897	2009-01-09 00:00:00	36.39
710912	2009-01-09 00:00:00	143.69
710917	2009-01-09 00:00:00	27.01
711020	2009-01-09 00:00:00	33.17
711108	2009-01-09 00:00:00	37.63
711132	2009-01-09 00:00:00	124.27
711137	2009-01-09 00:00:00	8.24
711252	2009-01-09 00:00:00	24.75
711270	2009-01-09 00:00:00	5.92
711273	2009-01-09 00:00:00	1.98
711299	2009-01-09 00:00:00	21.78
711324	2009-01-09 00:00:00	6.2
711389	2009-01-09 00:00:00	18.9
711408	2009-01-09 00:00:00	6.92
711455	2009-01-09 00:00:00	44.58
711481	2009-01-09 00:00:00	32.15
711514	2009-01-09 00:00:00	42.67
711533	2009-01-09 00:00:00	233.41
711606	2009-01-09 00:00:00	25.77
711616	2009-01-09 00:00:00	34.0
711650	2009-01-09 00:00:00	39.56
711754	2009-01-09 00:00:00	34.96
711793	2009-01-09 00:00:00	38.43
711796	2009-01-09 00:00:00	5.84
711813	2009-01-09 00:00:00	1.92
711945	2009-01-09 00:00:00	160.93
711953	2009-01-09 00:00:00	45.6
711954	2009-01-09 00:00:00	29.72
711969	2009-01-09 00:00:00	56.37
720009	2009-01-09 00:00:00	31.33
720030	2009-01-09 00:00:00	35.38
720049	2009-01-09 00:00:00	41.04
720109	2009-01-09 00:00:00	101.54
720111	2009-01-09 00:00:00	16.08
720122	2009-01-09 00:00:00	6.43
720140	2009-01-09 00:00:00	49.62
720141	2009-01-09 00:00:00	175.21
720151	2009-01-09 00:00:00	232.43
720172	2009-01-09 00:00:00	23.09
720175	2009-01-09 00:00:00	131.51
720201	2009-01-09 00:00:00	16.57
720217	2009-01-09 00:00:00	12.35
720227	2009-01-09 00:00:00	43.6
720240	2009-01-09 00:00:00	2.85
720272	2009-01-09 00:00:00	3.23
720287	2009-01-09 00:00:00	23.5
720303	2009-01-09 00:00:00	11.74
720313	2009-01-09 00:00:00	128.21
720330	2009-01-09 00:00:00	6.23
720344	2009-01-09 00:00:00	17.54
720434	2009-01-09 00:00:00	72.94
720438	2009-01-09 00:00:00	47.36
720439	2009-01-09 00:00:00	46.44
720441	2009-01-09 00:00:00	48.21
720451	2009-01-09 00:00:00	138.78
720505	2009-01-09 00:00:00	236.41
720523	2009-01-09 00:00:00	29.63
720556	2009-01-09 00:00:00	35.19
720637	2009-01-09 00:00:00	33.97
720691	2009-01-09 00:00:00	26.93
720718	2009-01-09 00:00:00	26.35
720758	2009-01-09 00:00:00	50.98
720774	2009-01-09 00:00:00	162.9
720821	2009-01-09 00:00:00	38.3
720931	2009-01-09 00:00:00	125.59
720971	2009-01-09 00:00:00	32.78
720989	2009-01-09 00:00:00	60.77
720992	2009-01-09 00:00:00	43.55
730010	2009-01-09 00:00:00	8.89
730016	2009-01-09 00:00:00	55.56
730024	2009-01-09 00:00:00	220.04
730028	2009-01-09 00:00:00	50.92
730074	2009-01-09 00:00:00	19.24
730093	2009-01-09 00:00:00	50.85
730102	2009-01-09 00:00:00	51.17
730110	2009-01-09 00:00:00	27.7
730116	2009-01-09 00:00:00	73.65
730135	2009-01-09 00:00:00	12.27
737775	2009-01-09 00:00:00	7.07
737819	2009-01-09 00:00:00	228.26
737825	2009-01-09 00:00:00	31.21
737833	2009-01-09 00:00:00	3.8
737851	2009-01-09 00:00:00	1.95
737870	2009-01-09 00:00:00	17.56
737924	2009-01-09 00:00:00	40.02
737989	2009-01-09 00:00:00	31.14
737991	2009-01-09 00:00:00	26.89
900012	2009-01-09 00:00:00	37.56
900016	2009-01-09 00:00:00	23.1
900079	2009-01-09 00:00:00	19.78
900086	2009-01-09 00:00:00	35.91
900102	2009-01-09 00:00:00	178.37
900109	2009-01-09 00:00:00	192.68
900119	2009-01-09 00:00:00	23.74
900133	2009-01-09 00:00:00	46.28
900153	2009-01-09 00:00:00	185.45
900175	2009-01-09 00:00:00	31.1
900179	2009-01-09 00:00:00	4.7
900186	2009-01-09 00:00:00	18.36
900229	2009-01-09 00:00:00	123.92
900256	2009-01-09 00:00:00	37.24
900257	2009-01-09 00:00:00	14.61
900273	2009-01-09 00:00:00	226.13
900313	2009-01-09 00:00:00	36.81
900329	2009-01-09 00:00:00	233.07
900358	2009-01-09 00:00:00	6.9
900491	2009-01-09 00:00:00	4.19
900520	2009-01-09 00:00:00	24.48
900522	2009-01-09 00:00:00	30.75
900557	2009-01-09 00:00:00	37.16
900601	2009-01-09 00:00:00	15.44
900608	2009-01-09 00:00:00	93.24
900663	2009-01-09 00:00:00	80.01
900668	2009-01-09 00:00:00	136.04
900674	2009-01-09 00:00:00	59.7
900697	2009-01-09 00:00:00	159.95
900698	2009-01-09 00:00:00	58.67
900733	2009-01-09 00:00:00	29.03
900751	2009-01-09 00:00:00	2.55
900756	2009-01-09 00:00:00	70.01
900825	2009-01-09 00:00:00	20.4
900875	2009-01-09 00:00:00	7.0
900971	2009-01-09 00:00:00	19.52
900972	2009-01-09 00:00:00	19.19
900974	2009-01-09 00:00:00	2.21
900986	2009-01-09 00:00:00	93.79
900987	2009-01-09 00:00:00	308.47
001001	2009-01-12 00:00:00	3.56
001026	2009-01-12 00:00:00	1.82
001028	2009-01-12 00:00:00	17.02
001070	2009-01-12 00:00:00	15.69
001107	2009-01-12 00:00:00	3.46
001134	2009-01-12 00:00:00	12.54
001137	2009-01-12 00:00:00	56.19
001147	2009-01-12 00:00:00	16.12
001206	2009-01-12 00:00:00	10.7
001213	2009-01-12 00:00:00	33.25
001228	2009-01-12 00:00:00	8.12
001236	2009-01-12 00:00:00	84.93
001242	2009-01-12 00:00:00	15.34
001247	2009-01-12 00:00:00	26.92
001252	2009-01-12 00:00:00	16.7
001259	2009-01-12 00:00:00	30.33
001287	2009-01-12 00:00:00	236.56
001298	2009-01-12 00:00:00	10.32
001326	2009-01-12 00:00:00	86.73
001344	2009-01-12 00:00:00	31.44
001350	2009-01-12 00:00:00	48.39
001370	2009-01-12 00:00:00	76.31
001414	2009-01-12 00:00:00	30.58
001437	2009-01-12 00:00:00	35.06
001457	2009-01-12 00:00:00	15.57
001495	2009-01-12 00:00:00	34.4
001504	2009-01-12 00:00:00	22.14
001508	2009-01-12 00:00:00	6.1
001560	2009-01-12 00:00:00	3.91
001640	2009-01-12 00:00:00	74.69
001669	2009-01-12 00:00:00	188.71
001671	2009-01-12 00:00:00	42.58
001703	2009-01-12 00:00:00	60.93
001704	2009-01-12 00:00:00	20.76
001709	2009-01-12 00:00:00	234.04
001740	2009-01-12 00:00:00	2.97
001762	2009-01-12 00:00:00	46.78
001788	2009-01-12 00:00:00	21.25
001795	2009-01-12 00:00:00	14.54
001808	2009-01-12 00:00:00	10.92
001825	2009-01-12 00:00:00	22.31
001836	2009-01-12 00:00:00	30.75
001875	2009-01-12 00:00:00	50.02
001892	2009-01-12 00:00:00	31.37
001905	2009-01-12 00:00:00	6.48
001912	2009-01-12 00:00:00	6.85
001948	2009-01-12 00:00:00	52.02
001981	2009-01-12 00:00:00	3.51
001992	2009-01-12 00:00:00	9.01
