Customer	Model	Date
005883	Santana	2003-09-12 00:00:00
005135	MAGOTAN	2003-09-12 00:00:00
000762	MAGOTAN	2003-09-12 00:00:00
005498	Santana	2003-09-12 00:00:00
002407	Jetta	2003-09-13 00:00:00
005192	MAGOTAN	2003-09-13 00:00:00
002603	Touareg	2003-09-14 00:00:00
002141	MAGOTAN	2003-09-14 00:00:00
005646	Polo	2003-09-14 00:00:00
005554	Santana	2003-09-14 00:00:00
002187	Santana	2003-09-15 00:00:00
004475	Jetta	2003-09-15 00:00:00
000972	MAGOTAN	2003-09-15 00:00:00
003154	MAGOTAN	2003-09-15 00:00:00
005602	Polo	2003-09-15 00:00:00
002555	Polaris	2003-09-16 00:00:00
005050	Santana	2003-09-16 00:00:00
003621	Golf	2003-09-16 00:00:00
002260	Jetta	2003-09-16 00:00:00
001834	Jetta	2003-09-17 00:00:00
005191	Golf	2003-09-17 00:00:00
005860	Touareg	2003-09-17 00:00:00
002667	Sagitar	2003-09-17 00:00:00
002507	Golf	2003-09-18 00:00:00
005409	Jetta	2003-09-19 00:00:00
005967	Sagitar	2003-09-19 00:00:00
003823	Santana	2003-09-19 00:00:00
003356	Santana	2003-09-19 00:00:00
003904	Jetta	2003-09-19 00:00:00
003389	Jetta	2003-09-20 00:00:00
002393	Polaris	2003-09-20 00:00:00
004345	Polo	2003-09-20 00:00:00
001160	Polaris	2003-09-21 00:00:00
002086	Polaris	2003-09-21 00:00:00
001009	Santana	2003-09-21 00:00:00
005810	Touareg	2003-09-22 00:00:00
005662	MAGOTAN	2003-09-22 00:00:00
001211	Sagitar	2003-09-22 00:00:00
004524	Sagitar	2003-09-22 00:00:00
001594	Polaris	2003-09-23 00:00:00
004842	Golf	2003-09-24 00:00:00
004947	Golf	2003-09-24 00:00:00
001859	Santana	2003-09-24 00:00:00
004359	Golf	2003-09-24 00:00:00
002163	MAGOTAN	2003-09-24 00:00:00
004490	Sagitar	2003-09-25 00:00:00
001071	Sagitar	2003-09-25 00:00:00
000487	Golf	2003-09-25 00:00:00
003679	Santana	2003-09-25 00:00:00
002761	Jetta	2003-09-26 00:00:00
002888	Jetta	2003-09-26 00:00:00
002652	Touareg	2003-09-26 00:00:00
002464	MAGOTAN	2003-09-26 00:00:00
001516	Polaris	2003-09-26 00:00:00
000490	Golf	2003-09-27 00:00:00
004521	Polaris	2003-09-27 00:00:00
005245	Golf	2003-09-28 00:00:00
004502	Golf	2003-09-29 00:00:00
001125	Touareg	2003-09-29 00:00:00
004040	MAGOTAN	2003-09-30 00:00:00
001670	Polaris	2003-10-01 00:00:00
005566	Santana	2003-10-01 00:00:00
004337	Golf	2003-10-02 00:00:00
005517	Touareg	2003-10-03 00:00:00
002840	Golf	2003-10-03 00:00:00
002599	Polaris	2003-10-03 00:00:00
000052	Santana	2003-10-04 00:00:00
002822	Santana	2003-10-04 00:00:00
001114	Polo	2003-10-04 00:00:00
005622	Polo	2003-10-04 00:00:00
001215	Golf	2003-10-04 00:00:00
002781	MAGOTAN	2003-10-05 00:00:00
005407	MAGOTAN	2003-10-06 00:00:00
000527	Touareg	2003-10-06 00:00:00
000117	Jetta	2003-10-06 00:00:00
002765	Santana	2003-10-06 00:00:00
002330	Golf	2003-10-07 00:00:00
001604	Golf	2003-10-07 00:00:00
002492	Golf	2003-10-07 00:00:00
001089	MAGOTAN	2003-10-07 00:00:00
002097	Touareg	2003-10-08 00:00:00
000557	Polo	2003-10-08 00:00:00
005863	Jetta	2003-10-08 00:00:00
001134	Jetta	2003-10-08 00:00:00
001932	Santana	2003-10-08 00:00:00
001390	Golf	2003-10-09 00:00:00
004960	Jetta	2003-10-10 00:00:00
003327	Sagitar	2003-10-11 00:00:00
002609	Santana	2003-10-11 00:00:00
004672	Jetta	2003-10-11 00:00:00
002811	Golf	2003-10-12 00:00:00
001788	Golf	2003-10-13 00:00:00
000054	Polaris	2003-10-14 00:00:00
002096	Sagitar	2003-10-14 00:00:00
001014	Golf	2003-10-14 00:00:00
000045	Sagitar	2003-10-14 00:00:00
002262	Sagitar	2003-10-14 00:00:00
000052	Santana	2003-10-15 00:00:00
002695	Golf	2003-10-15 00:00:00
003850	Golf	2003-10-15 00:00:00
001396	Polo	2003-10-15 00:00:00
005702	Santana	2003-10-15 00:00:00
005637	Touareg	2003-10-16 00:00:00
005486	Santana	2003-10-16 00:00:00
001091	Polaris	2003-10-16 00:00:00
001644	Sagitar	2003-10-16 00:00:00
005787	Golf	2003-10-16 00:00:00
004614	Golf	2003-10-17 00:00:00
004617	Golf	2003-10-17 00:00:00
000198	Jetta	2003-10-18 00:00:00
003990	Polaris	2003-10-18 00:00:00
003181	MAGOTAN	2003-10-19 00:00:00
001775	Jetta	2003-10-19 00:00:00
001183	Touareg	2003-10-19 00:00:00
001878	Sagitar	2003-10-20 00:00:00
005487	Polaris	2003-10-20 00:00:00
005799	Sagitar	2003-10-20 00:00:00
000449	Polaris	2003-10-21 00:00:00
000081	MAGOTAN	2003-10-22 00:00:00
000289	MAGOTAN	2003-10-23 00:00:00
002561	Sagitar	2003-10-23 00:00:00
000700	MAGOTAN	2003-10-23 00:00:00
001679	MAGOTAN	2003-10-24 00:00:00
001464	Touareg	2003-10-24 00:00:00
001685	Polaris	2003-10-24 00:00:00
001750	Touareg	2003-10-25 00:00:00
004801	Jetta	2003-10-26 00:00:00
003347	Polo	2003-10-27 00:00:00
000881	Touareg	2003-10-27 00:00:00
005127	Polo	2003-10-27 00:00:00
004188	Sagitar	2003-10-28 00:00:00
000472	MAGOTAN	2003-10-28 00:00:00
003637	Santana	2003-10-28 00:00:00
002036	MAGOTAN	2003-10-29 00:00:00
003161	Polaris	2003-10-29 00:00:00
003999	MAGOTAN	2003-10-29 00:00:00
001155	Golf	2003-10-30 00:00:00
003723	Touareg	2003-10-31 00:00:00
003992	Sagitar	2003-10-31 00:00:00
005315	Santana	2003-11-01 00:00:00
004108	Touareg	2003-11-01 00:00:00
003623	Santana	2003-11-01 00:00:00
000954	Golf	2003-11-01 00:00:00
005581	Polaris	2003-11-02 00:00:00
004462	Golf	2003-11-02 00:00:00
000491	Touareg	2003-11-02 00:00:00
000567	Golf	2003-11-02 00:00:00
001172	Golf	2003-11-03 00:00:00
005209	Polaris	2003-11-03 00:00:00
003071	Sagitar	2003-11-03 00:00:00
003521	Jetta	2003-11-03 00:00:00
003971	Polo	2003-11-04 00:00:00
000571	Touareg	2003-11-05 00:00:00
005101	Sagitar	2003-11-06 00:00:00
005040	Polaris	2003-11-07 00:00:00
001457	Sagitar	2003-11-08 00:00:00
001600	Polo	2003-11-08 00:00:00
002278	Golf	2003-11-08 00:00:00
002891	Sagitar	2003-11-08 00:00:00
005220	Touareg	2003-11-09 00:00:00
002958	Santana	2003-11-09 00:00:00
005814	Polaris	2003-11-09 00:00:00
005411	Jetta	2003-11-09 00:00:00
002092	MAGOTAN	2003-11-10 00:00:00
005377	Santana	2003-11-10 00:00:00
005773	Golf	2003-11-10 00:00:00
005446	Santana	2003-11-11 00:00:00
000653	Polaris	2003-11-12 00:00:00
003784	Touareg	2003-11-13 00:00:00
005451	Polo	2003-11-13 00:00:00
000839	Golf	2003-11-13 00:00:00
002119	MAGOTAN	2003-11-14 00:00:00
002682	MAGOTAN	2003-11-14 00:00:00
000923	Sagitar	2003-11-15 00:00:00
005155	Touareg	2003-11-15 00:00:00
004577	Touareg	2003-11-15 00:00:00
002513	Sagitar	2003-11-15 00:00:00
000811	Polo	2003-11-15 00:00:00
004193	Jetta	2003-11-16 00:00:00
000670	Polo	2003-11-16 00:00:00
003247	Sagitar	2003-11-17 00:00:00
000986	Jetta	2003-11-18 00:00:00
000811	Golf	2003-11-18 00:00:00
004904	Touareg	2003-11-18 00:00:00
000366	Golf	2003-11-18 00:00:00
001728	Golf	2003-11-18 00:00:00
004248	Polo	2003-11-19 00:00:00
000657	Sagitar	2003-11-19 00:00:00
003083	MAGOTAN	2003-11-19 00:00:00
003550	Polo	2003-11-19 00:00:00
002951	Santana	2003-11-19 00:00:00
002766	MAGOTAN	2003-11-20 00:00:00
005559	Santana	2003-11-20 00:00:00
004122	Touareg	2003-11-20 00:00:00
004038	Touareg	2003-11-20 00:00:00
003764	Touareg	2003-11-21 00:00:00
003556	Polaris	2003-11-21 00:00:00
004861	Touareg	2003-11-21 00:00:00
001201	MAGOTAN	2003-11-21 00:00:00
005024	Golf	2003-11-22 00:00:00
005485	MAGOTAN	2003-11-22 00:00:00
001735	Santana	2003-11-23 00:00:00
005576	Touareg	2003-11-23 00:00:00
004043	MAGOTAN	2003-11-23 00:00:00
001506	Polaris	2003-11-23 00:00:00
002837	Touareg	2003-11-23 00:00:00
004136	Polaris	2003-11-24 00:00:00
003061	Polo	2003-11-24 00:00:00
003364	Polo	2003-11-25 00:00:00
000549	Sagitar	2003-11-25 00:00:00
002902	Golf	2003-11-26 00:00:00
004053	Touareg	2003-11-27 00:00:00
001531	Sagitar	2003-11-28 00:00:00
004815	MAGOTAN	2003-11-29 00:00:00
005592	Jetta	2003-11-29 00:00:00
001211	Polaris	2003-11-29 00:00:00
004387	Jetta	2003-11-30 00:00:00
001354	Jetta	2003-11-30 00:00:00
000018	Jetta	2003-12-01 00:00:00
004822	Jetta	2003-12-02 00:00:00
001617	Golf	2003-12-03 00:00:00
001020	Jetta	2003-12-03 00:00:00
003668	Santana	2003-12-03 00:00:00
003034	MAGOTAN	2003-12-03 00:00:00
002896	Sagitar	2003-12-03 00:00:00
002940	Jetta	2003-12-04 00:00:00
002398	Santana	2003-12-04 00:00:00
000912	Polo	2003-12-05 00:00:00
005145	Polaris	2003-12-05 00:00:00
002991	Santana	2003-12-05 00:00:00
000192	Golf	2003-12-06 00:00:00
000926	Golf	2003-12-06 00:00:00
005110	Touareg	2003-12-07 00:00:00
001226	Santana	2003-12-07 00:00:00
004387	Santana	2003-12-07 00:00:00
002578	Santana	2003-12-07 00:00:00
005051	Jetta	2003-12-07 00:00:00
003582	MAGOTAN	2003-12-08 00:00:00
004107	Polo	2003-12-08 00:00:00
002576	Santana	2003-12-08 00:00:00
003582	Jetta	2003-12-09 00:00:00
004501	Sagitar	2003-12-09 00:00:00
002582	MAGOTAN	2003-12-09 00:00:00
005135	Polaris	2003-12-09 00:00:00
005486	MAGOTAN	2003-12-10 00:00:00
000592	Touareg	2003-12-10 00:00:00
004687	Santana	2003-12-11 00:00:00
002311	Jetta	2003-12-11 00:00:00
001344	Touareg	2003-12-11 00:00:00
001200	Santana	2003-12-12 00:00:00
004563	Sagitar	2003-12-12 00:00:00
000518	Santana	2003-12-13 00:00:00
002904	MAGOTAN	2003-12-13 00:00:00
002739	Polo	2003-12-13 00:00:00
005721	Jetta	2003-12-13 00:00:00
002691	Polaris	2003-12-14 00:00:00
005400	Polaris	2003-12-14 00:00:00
003766	Golf	2003-12-15 00:00:00
000139	Polo	2003-12-16 00:00:00
000382	Touareg	2003-12-16 00:00:00
004224	Sagitar	2003-12-17 00:00:00
003916	Golf	2003-12-17 00:00:00
002966	Touareg	2003-12-18 00:00:00
001606	MAGOTAN	2003-12-18 00:00:00
001674	Polaris	2003-12-18 00:00:00
004102	Golf	2003-12-18 00:00:00
005504	MAGOTAN	2003-12-19 00:00:00
000262	Santana	2003-12-19 00:00:00
002129	MAGOTAN	2003-12-19 00:00:00
004391	Golf	2003-12-19 00:00:00
005445	Touareg	2003-12-20 00:00:00
005763	Polo	2003-12-20 00:00:00
002695	Polo	2003-12-20 00:00:00
002456	MAGOTAN	2003-12-20 00:00:00
005346	Santana	2003-12-20 00:00:00
005923	Touareg	2003-12-21 00:00:00
003403	Polaris	2003-12-21 00:00:00
000287	Polo	2003-12-21 00:00:00
002562	Polo	2003-12-22 00:00:00
000064	Polo	2003-12-22 00:00:00
000995	Golf	2003-12-23 00:00:00
001527	Jetta	2003-12-23 00:00:00
001339	Santana	2003-12-23 00:00:00
005570	Polaris	2003-12-24 00:00:00
002379	Jetta	2003-12-24 00:00:00
002448	Polo	2003-12-24 00:00:00
005848	Jetta	2003-12-25 00:00:00
004453	Touareg	2003-12-25 00:00:00
001337	Polaris	2003-12-25 00:00:00
005703	Touareg	2003-12-25 00:00:00
003823	MAGOTAN	2003-12-26 00:00:00
002179	MAGOTAN	2003-12-26 00:00:00
002551	MAGOTAN	2003-12-26 00:00:00
001028	Golf	2003-12-27 00:00:00
001257	Polo	2003-12-27 00:00:00
000430	Jetta	2003-12-28 00:00:00
005410	Golf	2003-12-28 00:00:00
002451	Polaris	2003-12-28 00:00:00
000847	Santana	2003-12-28 00:00:00
005534	Polo	2003-12-28 00:00:00
005097	Jetta	2003-12-29 00:00:00
005864	Polo	2003-12-30 00:00:00
005750	Polaris	2003-12-31 00:00:00
005544	Sagitar	2004-01-01 00:00:00
000535	Sagitar	2004-01-01 00:00:00
005387	Sagitar	2004-01-01 00:00:00
001735	Sagitar	2004-01-01 00:00:00
001083	Golf	2004-01-02 00:00:00
005630	Polaris	2004-01-02 00:00:00
003523	Jetta	2004-01-02 00:00:00
004872	Polo	2004-01-02 00:00:00
005058	Jetta	2004-01-02 00:00:00
003261	Touareg	2004-01-03 00:00:00
000461	Polo	2004-01-03 00:00:00
004194	Polo	2004-01-03 00:00:00
002267	Polaris	2004-01-03 00:00:00
001838	Sagitar	2004-01-04 00:00:00
003753	Golf	2004-01-04 00:00:00
005164	Golf	2004-01-04 00:00:00
000732	MAGOTAN	2004-01-04 00:00:00
000727	Jetta	2004-01-05 00:00:00
003545	Santana	2004-01-05 00:00:00
002582	Jetta	2004-01-06 00:00:00
001705	Santana	2004-01-06 00:00:00
003292	Touareg	2004-01-06 00:00:00
000008	Touareg	2004-01-06 00:00:00
005453	Golf	2004-01-06 00:00:00
001394	Touareg	2004-01-07 00:00:00
002343	Polo	2004-01-07 00:00:00
002396	Golf	2004-01-07 00:00:00
003655	Golf	2004-01-08 00:00:00
003932	Santana	2004-01-08 00:00:00
004559	Sagitar	2004-01-08 00:00:00
003375	Touareg	2004-01-08 00:00:00
004952	MAGOTAN	2004-01-08 00:00:00
004272	Golf	2004-01-09 00:00:00
005563	Sagitar	2004-01-10 00:00:00
000315	Sagitar	2004-01-10 00:00:00
001943	MAGOTAN	2004-01-10 00:00:00
003087	Jetta	2004-01-11 00:00:00
002585	Touareg	2004-01-11 00:00:00
004832	Jetta	2004-01-11 00:00:00
001607	Touareg	2004-01-11 00:00:00
002183	Sagitar	2004-01-11 00:00:00
002934	MAGOTAN	2004-01-12 00:00:00
000902	MAGOTAN	2004-01-12 00:00:00
001085	Touareg	2004-01-12 00:00:00
005852	Touareg	2004-01-12 00:00:00
002013	Polo	2004-01-13 00:00:00
004573	Santana	2004-01-14 00:00:00
003585	Golf	2004-01-14 00:00:00
003680	Polo	2004-01-15 00:00:00
001074	Golf	2004-01-15 00:00:00
000883	Sagitar	2004-01-15 00:00:00
005716	Polo	2004-01-15 00:00:00
002759	Golf	2004-01-16 00:00:00
001602	Touareg	2004-01-16 00:00:00
000547	Touareg	2004-01-16 00:00:00
001359	Golf	2004-01-17 00:00:00
004548	MAGOTAN	2004-01-17 00:00:00
002136	Jetta	2004-01-17 00:00:00
005623	Golf	2004-01-18 00:00:00
002355	Polaris	2004-01-18 00:00:00
000711	Polaris	2004-01-18 00:00:00
000064	Touareg	2004-01-18 00:00:00
003097	Polo	2004-01-19 00:00:00
004429	Polaris	2004-01-19 00:00:00
003243	Santana	2004-01-19 00:00:00
003787	Santana	2004-01-20 00:00:00
001649	Jetta	2004-01-20 00:00:00
003658	Santana	2004-01-21 00:00:00
002152	MAGOTAN	2004-01-21 00:00:00
003163	MAGOTAN	2004-01-22 00:00:00
005871	Sagitar	2004-01-22 00:00:00
001196	Touareg	2004-01-23 00:00:00
000825	Golf	2004-01-23 00:00:00
005575	Jetta	2004-01-23 00:00:00
003706	Polaris	2004-01-23 00:00:00
003573	Touareg	2004-01-23 00:00:00
004844	Jetta	2004-01-24 00:00:00
002795	Sagitar	2004-01-24 00:00:00
003656	Sagitar	2004-01-25 00:00:00
004763	Golf	2004-01-25 00:00:00
001974	Golf	2004-01-25 00:00:00
004570	MAGOTAN	2004-01-25 00:00:00
004532	Sagitar	2004-01-25 00:00:00
004081	Sagitar	2004-01-26 00:00:00
001489	Touareg	2004-01-26 00:00:00
001494	Sagitar	2004-01-27 00:00:00
005495	Polaris	2004-01-27 00:00:00
004613	Golf	2004-01-27 00:00:00
001574	Santana	2004-01-27 00:00:00
003595	Polaris	2004-01-28 00:00:00
003490	Jetta	2004-01-28 00:00:00
002776	Touareg	2004-01-29 00:00:00
001613	Sagitar	2004-01-29 00:00:00
002235	Golf	2004-01-29 00:00:00
005721	Santana	2004-01-30 00:00:00
002950	MAGOTAN	2004-01-30 00:00:00
000212	Sagitar	2004-01-30 00:00:00
005926	Polo	2004-01-31 00:00:00
000125	Golf	2004-01-31 00:00:00
004503	Jetta	2004-02-01 00:00:00
001426	Touareg	2004-02-01 00:00:00
004138	Polo	2004-02-02 00:00:00
001711	Touareg	2004-02-02 00:00:00
001677	Touareg	2004-02-02 00:00:00
002446	Polo	2004-02-02 00:00:00
005583	Touareg	2004-02-02 00:00:00
005217	Touareg	2004-02-03 00:00:00
003061	Jetta	2004-02-03 00:00:00
004889	Polaris	2004-02-03 00:00:00
004524	Polaris	2004-02-03 00:00:00
000731	Santana	2004-02-04 00:00:00
002450	MAGOTAN	2004-02-04 00:00:00
002039	Polo	2004-02-05 00:00:00
005117	MAGOTAN	2004-02-05 00:00:00
005141	Sagitar	2004-02-05 00:00:00
003561	Polo	2004-02-05 00:00:00
000886	Polaris	2004-02-05 00:00:00
005512	Sagitar	2004-02-06 00:00:00
005939	Polaris	2004-02-06 00:00:00
001079	Polaris	2004-02-06 00:00:00
005076	Touareg	2004-02-07 00:00:00
000323	Golf	2004-02-07 00:00:00
001368	Touareg	2004-02-07 00:00:00
005126	Golf	2004-02-07 00:00:00
003934	Golf	2004-02-07 00:00:00
002234	Touareg	2004-02-08 00:00:00
002944	Jetta	2004-02-08 00:00:00
004119	Jetta	2004-02-08 00:00:00
005401	Golf	2004-02-08 00:00:00
004527	Sagitar	2004-02-09 00:00:00
003940	Polo	2004-02-09 00:00:00
005245	Sagitar	2004-02-09 00:00:00
004693	MAGOTAN	2004-02-10 00:00:00
002707	Jetta	2004-02-10 00:00:00
001589	Golf	2004-02-11 00:00:00
000320	Touareg	2004-02-11 00:00:00
000003	MAGOTAN	2004-02-11 00:00:00
001291	MAGOTAN	2004-02-12 00:00:00
000840	Sagitar	2004-02-12 00:00:00
003691	Jetta	2004-02-12 00:00:00
003170	Sagitar	2004-02-12 00:00:00
002272	Polaris	2004-02-12 00:00:00
005429	Sagitar	2004-02-13 00:00:00
004640	MAGOTAN	2004-02-14 00:00:00
004541	Touareg	2004-02-14 00:00:00
004752	Santana	2004-02-14 00:00:00
002877	Santana	2004-02-14 00:00:00
000581	Polo	2004-02-14 00:00:00
001469	Polo	2004-02-15 00:00:00
002030	Santana	2004-02-15 00:00:00
005228	Jetta	2004-02-15 00:00:00
003838	Polaris	2004-02-16 00:00:00
004717	Sagitar	2004-02-16 00:00:00
003705	Sagitar	2004-02-16 00:00:00
002477	Polaris	2004-02-16 00:00:00
001399	MAGOTAN	2004-02-16 00:00:00
003169	Jetta	2004-02-17 00:00:00
002492	Jetta	2004-02-17 00:00:00
003530	Sagitar	2004-02-17 00:00:00
004454	MAGOTAN	2004-02-18 00:00:00
001236	Polo	2004-02-18 00:00:00
003162	Polo	2004-02-18 00:00:00
002092	Golf	2004-02-18 00:00:00
005825	Sagitar	2004-02-18 00:00:00
004006	MAGOTAN	2004-02-19 00:00:00
002789	MAGOTAN	2004-02-19 00:00:00
003105	Sagitar	2004-02-19 00:00:00
004423	Touareg	2004-02-19 00:00:00
004588	Santana	2004-02-19 00:00:00
002110	MAGOTAN	2004-02-20 00:00:00
000623	Touareg	2004-02-20 00:00:00
004442	MAGOTAN	2004-02-20 00:00:00
000734	Jetta	2004-02-20 00:00:00
001613	MAGOTAN	2004-02-21 00:00:00
003519	MAGOTAN	2004-02-21 00:00:00
002436	Golf	2004-02-22 00:00:00
004692	Polo	2004-02-23 00:00:00
001211	Sagitar	2004-02-23 00:00:00
004274	Polaris	2004-02-23 00:00:00
004560	Jetta	2004-02-24 00:00:00
002706	MAGOTAN	2004-02-24 00:00:00
004157	Polo	2004-02-25 00:00:00
001742	Sagitar	2004-02-25 00:00:00
000743	MAGOTAN	2004-02-25 00:00:00
005314	Santana	2004-02-26 00:00:00
005033	Sagitar	2004-02-27 00:00:00
004214	Touareg	2004-02-27 00:00:00
005827	Santana	2004-02-28 00:00:00
000594	Polo	2004-02-28 00:00:00
000730	Golf	2004-02-29 00:00:00
005900	Polaris	2004-02-29 00:00:00
002885	MAGOTAN	2004-02-29 00:00:00
000853	MAGOTAN	2004-02-29 00:00:00
000024	Santana	2004-03-01 00:00:00
005739	Touareg	2004-03-01 00:00:00
002531	Touareg	2004-03-01 00:00:00
001428	Santana	2004-03-02 00:00:00
000467	Polo	2004-03-03 00:00:00
004027	Jetta	2004-03-03 00:00:00
003137	Jetta	2004-03-03 00:00:00
001409	Touareg	2004-03-04 00:00:00
002207	Golf	2004-03-05 00:00:00
005184	Touareg	2004-03-05 00:00:00
005213	Golf	2004-03-05 00:00:00
000862	Touareg	2004-03-05 00:00:00
000824	Santana	2004-03-06 00:00:00
005432	Touareg	2004-03-06 00:00:00
005974	Santana	2004-03-06 00:00:00
001403	Santana	2004-03-07 00:00:00
001403	Sagitar	2004-03-08 00:00:00
001461	Sagitar	2004-03-08 00:00:00
004992	Santana	2004-03-08 00:00:00
000896	MAGOTAN	2004-03-09 00:00:00
002442	Sagitar	2004-03-09 00:00:00
000089	Polaris	2004-03-09 00:00:00
001904	Golf	2004-03-09 00:00:00
002244	Jetta	2004-03-09 00:00:00
001151	Jetta	2004-03-10 00:00:00
003298	Touareg	2004-03-10 00:00:00
001820	Polaris	2004-03-10 00:00:00
001826	MAGOTAN	2004-03-10 00:00:00
002513	Santana	2004-03-10 00:00:00
004820	MAGOTAN	2004-03-11 00:00:00
003084	Polo	2004-03-11 00:00:00
003176	Touareg	2004-03-12 00:00:00
003970	Polaris	2004-03-12 00:00:00
001218	Touareg	2004-03-13 00:00:00
000941	Golf	2004-03-13 00:00:00
003951	Golf	2004-03-13 00:00:00
003554	MAGOTAN	2004-03-13 00:00:00
002760	Polo	2004-03-13 00:00:00
001007	Polaris	2004-03-14 00:00:00
005881	Touareg	2004-03-14 00:00:00
005318	Sagitar	2004-03-14 00:00:00
001897	Touareg	2004-03-14 00:00:00
001961	Polaris	2004-03-14 00:00:00
003426	Polo	2004-03-15 00:00:00
002753	MAGOTAN	2004-03-15 00:00:00
001104	MAGOTAN	2004-03-16 00:00:00
002154	Touareg	2004-03-16 00:00:00
005110	Touareg	2004-03-16 00:00:00
002229	Touareg	2004-03-16 00:00:00
001560	Jetta	2004-03-16 00:00:00
004936	Jetta	2004-03-17 00:00:00
005691	Polo	2004-03-17 00:00:00
005452	Polaris	2004-03-17 00:00:00
003825	Sagitar	2004-03-17 00:00:00
000885	Polo	2004-03-18 00:00:00
001749	Golf	2004-03-18 00:00:00
001108	MAGOTAN	2004-03-18 00:00:00
001683	Golf	2004-03-19 00:00:00
002602	Polaris	2004-03-20 00:00:00
002821	Touareg	2004-03-20 00:00:00
003292	Polo	2004-03-20 00:00:00
001552	Touareg	2004-03-20 00:00:00
001662	Polaris	2004-03-21 00:00:00
000695	MAGOTAN	2004-03-22 00:00:00
003620	Polaris	2004-03-22 00:00:00
002803	MAGOTAN	2004-03-22 00:00:00
005169	MAGOTAN	2004-03-22 00:00:00
005015	Touareg	2004-03-22 00:00:00
002005	Golf	2004-03-23 00:00:00
005573	Golf	2004-03-23 00:00:00
003441	Polaris	2004-03-23 00:00:00
004795	Santana	2004-03-23 00:00:00
002402	Santana	2004-03-23 00:00:00
000460	Polo	2004-03-24 00:00:00
005048	Jetta	2004-03-24 00:00:00
001788	Polo	2004-03-25 00:00:00
001455	Golf	2004-03-25 00:00:00
004880	Golf	2004-03-26 00:00:00
004449	Golf	2004-03-27 00:00:00
004638	Jetta	2004-03-28 00:00:00
003463	Polaris	2004-03-29 00:00:00
001518	Santana	2004-03-29 00:00:00
002968	Golf	2004-03-30 00:00:00
001852	Jetta	2004-03-30 00:00:00
000795	Jetta	2004-03-30 00:00:00
003723	Jetta	2004-03-31 00:00:00
005695	Polo	2004-03-31 00:00:00
005855	Polaris	2004-04-01 00:00:00
004266	Touareg	2004-04-02 00:00:00
000080	Sagitar	2004-04-02 00:00:00
004238	Sagitar	2004-04-02 00:00:00
004575	Golf	2004-04-02 00:00:00
004964	MAGOTAN	2004-04-02 00:00:00
004856	MAGOTAN	2004-04-03 00:00:00
001252	Santana	2004-04-03 00:00:00
002489	Sagitar	2004-04-04 00:00:00
004372	Santana	2004-04-04 00:00:00
003176	Santana	2004-04-05 00:00:00
000103	Golf	2004-04-05 00:00:00
005910	MAGOTAN	2004-04-05 00:00:00
005914	Santana	2004-04-06 00:00:00
002314	Jetta	2004-04-06 00:00:00
000821	Jetta	2004-04-07 00:00:00
005742	Polaris	2004-04-07 00:00:00
004749	Polo	2004-04-07 00:00:00
002841	Touareg	2004-04-08 00:00:00
004275	Santana	2004-04-09 00:00:00
002311	Sagitar	2004-04-09 00:00:00
000632	Polo	2004-04-09 00:00:00
001297	Polaris	2004-04-09 00:00:00
004787	Polo	2004-04-09 00:00:00
003397	MAGOTAN	2004-04-10 00:00:00
002328	Polaris	2004-04-10 00:00:00
004474	Polo	2004-04-10 00:00:00
000070	Touareg	2004-04-10 00:00:00
002262	Golf	2004-04-10 00:00:00
002178	Santana	2004-04-11 00:00:00
002925	Touareg	2004-04-11 00:00:00
005787	Santana	2004-04-11 00:00:00
000277	Sagitar	2004-04-11 00:00:00
003199	Sagitar	2004-04-12 00:00:00
003724	Sagitar	2004-04-12 00:00:00
005344	Golf	2004-04-12 00:00:00
005743	Jetta	2004-04-13 00:00:00
003859	Sagitar	2004-04-14 00:00:00
003470	Polaris	2004-04-14 00:00:00
000838	Polo	2004-04-14 00:00:00
002057	Polaris	2004-04-14 00:00:00
004211	Golf	2004-04-14 00:00:00
005520	Polaris	2004-04-15 00:00:00
